timestamp,price,imbalance_5,imbalance_20,imbalance_50,market_delta_10s,trade_speed_10s,label_next_price
2026-05-30T17:18:09+00:00,73928.05,0.8025,0.7429,0.7032,0.2028,13,
2026-05-30T17:18:19+00:00,73921.45,0.4506,0.5009,0.4635,-0.7116,55,
2026-05-30T17:18:29+00:00,73920.35,0.3083,0.4338,0.3285,-0.1751,20,
2026-05-30T17:18:39+00:00,73913.05,0.0799,0.1265,0.682,-0.4613,46,
2026-05-30T17:18:49+00:00,73913.05,0.2102,0.2315,0.7078,0.0015,3,
2026-05-30T17:18:59+00:00,73911.25,0.1361,0.253,0.7234,-0.7295,43,
2026-05-30T17:19:09+00:00,73900.65,0.8593,0.8181,0.7031,-0.3763,58,
2026-05-30T17:19:19+00:00,73910.35,0.6471,0.5564,0.7629,1.0588,69,
2026-05-30T17:19:29+00:00,73906.65,0.8902,0.8267,0.8338,-1.1249,72,
2026-05-30T17:19:39+00:00,73912.95,0.7931,0.694,0.8097,0.2475,37,
2026-05-30T17:19:49+00:00,73912.95,0.7883,0.6818,0.8066,-0.0005,4,
2026-05-30T17:20:09+00:00,73929.85,0.8529,0.7373,0.5944,0.9316,125,
2026-05-30T17:20:19+00:00,73929.85,0.7526,0.696,0.6574,-0.0099,5,
2026-05-30T17:20:29+00:00,73939.25,0.9046,0.7693,0.7013,0.3216,58,
2026-05-30T17:20:39+00:00,73952.25,0.8639,0.6612,0.6089,0.232,52,
2026-05-30T17:20:49+00:00,73967.65,0.7674,0.6413,0.6439,1.0836,76,
2026-05-30T17:20:59+00:00,73970.35,0.8839,0.764,0.709,0.4533,22,
2026-05-30T17:21:09+00:00,73974.25,0.7946,0.7088,0.6013,0.0411,15,
2026-05-30T17:21:19+00:00,73974.25,0.9759,0.7603,0.6126,0.0168,5,
2026-05-30T17:21:29+00:00,73977.75,0.7393,0.6577,0.6284,0.2021,38,
2026-05-30T17:21:39+00:00,73977.75,0.7639,0.6715,0.6507,0.0017,4,
2026-05-30T17:21:49+00:00,73982.85,0.9609,0.8552,0.6822,0.1181,37,
2026-05-30T17:21:59+00:00,73977.15,0.4455,0.4275,0.3381,-1.6657,128,
2026-05-30T17:22:09+00:00,74004.35,0.8106,0.699,0.6663,8.6953,205,
2026-05-30T17:22:19+00:00,74024.95,0.845,0.7386,0.6553,0.7582,76,
2026-05-30T17:22:29+00:00,74025.35,0.8393,0.6821,0.6927,0.5505,29,
2026-05-30T17:22:39+00:00,74005.75,0.1742,0.2184,0.4382,-1.0659,132,
2026-05-30T17:22:49+00:00,73998.45,0.2417,0.3036,0.3946,-0.2631,42,
2026-05-30T17:22:59+00:00,73998.45,0.0877,0.1434,0.2853,0.0001,2,
2026-05-30T17:23:09+00:00,73991.65,0.0633,0.1862,0.341,-0.5798,72,
2026-05-30T17:23:19+00:00,73986.05,0.5039,0.5758,0.639,-0.2508,31,
2026-05-30T17:23:29+00:00,73986.05,0.7076,0.7178,0.703,0.0676,5,
2026-05-30T17:23:39+00:00,73988.35,0.8453,0.769,0.7133,0.4274,33,
2026-05-30T17:23:49+00:00,73988.35,0.6811,0.6713,0.6872,0.0035,7,
2026-05-30T17:23:59+00:00,73988.35,0.565,0.5398,0.6572,-0.0027,5,
2026-05-30T17:24:09+00:00,73988.35,0.5589,0.5457,0.647,0.0226,8,
2026-05-30T17:24:19+00:00,73988.35,0.6541,0.653,0.5951,-0.0027,4,
2026-05-30T17:24:29+00:00,73986.15,0.7619,0.6744,0.5878,-0.5455,156,
2026-05-30T17:24:39+00:00,73988.75,0.6022,0.5112,0.3703,0.2762,32,
2026-05-30T17:24:49+00:00,73999.95,0.3937,0.4067,0.5436,0.6743,68,
2026-05-30T17:24:59+00:00,74004.75,0.257,0.313,0.394,3.0458,40,
2026-05-30T17:25:09+00:00,73996.75,0.2276,0.2649,0.3014,-0.863,80,
2026-05-30T17:25:19+00:00,73991.85,0.3589,0.3835,0.3543,-0.4403,37,
2026-05-30T17:25:29+00:00,73986.05,0.1916,0.2962,0.3782,-1.474,85,
2026-05-30T17:25:39+00:00,73983.65,0.2878,0.3007,0.3572,-0.3521,12,
2026-05-30T17:25:49+00:00,73983.65,0.3003,0.3112,0.5103,-0.0037,3,
2026-05-30T17:25:59+00:00,73978.75,0.2339,0.2223,0.4082,-0.7622,38,
2026-05-30T17:26:09+00:00,73978.75,0.0801,0.1221,0.3103,-0.0136,5,
2026-05-30T17:26:19+00:00,73978.75,0.2981,0.2882,0.3265,-0.0023,3,
2026-05-30T17:26:29+00:00,73978.75,0.2645,0.2711,0.3601,-0.0016,2,
2026-05-30T17:26:39+00:00,73967.15,0.2135,0.2812,0.3741,-0.5259,68,
2026-05-30T17:26:49+00:00,73947.95,0.3739,0.4689,0.5258,-1.3658,82,
2026-05-30T17:26:59+00:00,73947.95,0.5463,0.6624,0.6155,-0.0106,5,
2026-05-30T17:27:09+00:00,73971.45,0.9058,0.7211,0.7882,1.7713,139,
2026-05-30T17:27:19+00:00,73971.45,0.8593,0.7268,0.7681,0.3088,53,
2026-05-30T17:27:29+00:00,73968.25,0.6024,0.5313,0.6121,-0.9224,109,
2026-05-30T17:27:39+00:00,73968.25,0.5713,0.5532,0.6867,0.0024,4,
2026-05-30T17:27:49+00:00,73968.25,0.5676,0.5784,0.6774,-0.0015,3,
2026-05-30T17:27:59+00:00,73968.25,0.6195,0.6644,0.6998,-0.0002,1,
2026-05-30T17:28:09+00:00,73968.25,0.5343,0.6266,0.6526,-0.0018,8,
2026-05-30T17:28:19+00:00,73960.75,0.5401,0.5293,0.5647,-0.494,75,
2026-05-30T17:28:39+00:00,73953.55,0.0722,0.1665,0.4473,-0.585,61,
2026-05-30T17:28:49+00:00,73937.25,0.3263,0.4382,0.4039,-3.5239,78,
2026-05-30T17:28:59+00:00,73937.25,0.4496,0.5283,0.5383,-0.0019,3,
2026-05-30T17:29:09+00:00,73941.75,0.8173,0.7274,0.7152,0.6222,45,
2026-05-30T17:29:19+00:00,73948.35,0.9793,0.8764,0.7842,0.1905,40,
2026-05-30T17:29:29+00:00,73953.15,0.5251,0.5412,0.6035,0.0645,15,
2026-05-30T17:29:39+00:00,73927.45,0.2317,0.3491,0.3338,-5.5201,130,
2026-05-30T17:29:49+00:00,73927.45,0.4804,0.5222,0.5352,-0.0037,3,
2026-05-30T17:29:59+00:00,73928.15,0.8447,0.7801,0.627,0.1849,16,
2026-05-30T17:30:09+00:00,73907.85,0.1739,0.8339,0.736,-0.8524,125,
2026-05-30T17:30:19+00:00,73884.75,0.1838,0.3072,0.3143,-10.8042,61,
2026-05-30T17:30:29+00:00,73868.75,0.3231,0.3196,0.3954,-0.0702,121,
2026-05-30T17:30:39+00:00,73858.55,0.8078,0.5692,0.5287,-0.1975,151,
2026-05-30T17:30:49+00:00,73860.75,0.7939,0.6047,0.5166,0.1926,67,
2026-05-30T17:30:59+00:00,73872.55,0.2796,0.3791,0.3978,1.136,57,
2026-05-30T17:31:09+00:00,73855.95,0.3375,0.3271,0.4327,-1.1074,102,
2026-05-30T17:31:19+00:00,73865.35,0.75,0.7278,0.6628,0.6525,53,
2026-05-30T17:31:29+00:00,73865.35,0.3921,0.4801,0.5477,0.005,15,
2026-05-30T17:31:39+00:00,73862.95,0.2813,0.3685,0.4916,-0.0474,33,
2026-05-30T17:31:49+00:00,73861.95,0.1463,0.2133,0.4322,-0.241,37,
2026-05-30T17:31:59+00:00,73882.75,0.7724,0.6591,0.7094,1.2646,125,
2026-05-30T17:32:09+00:00,73887.55,0.1072,0.3283,0.4069,-0.2235,75,
2026-05-30T17:32:19+00:00,73858.15,0.4671,0.4787,0.54,-1.5007,77,
2026-05-30T17:32:29+00:00,73865.95,0.2384,0.2057,0.4265,0.3483,39,
2026-05-30T17:32:39+00:00,73861.35,0.0951,0.2266,0.3521,-0.3256,43,
2026-05-30T17:32:49+00:00,73831.75,0.1458,0.3141,0.3806,-2.7757,104,
2026-05-30T17:32:59+00:00,73836.95,0.5232,0.5209,0.5372,0.4245,50,
2026-05-30T17:33:09+00:00,73820.75,0.8035,0.7238,0.4884,-0.786,216,
2026-05-30T17:33:19+00:00,73830.35,0.3883,0.3145,0.4583,0.2489,32,
2026-05-30T17:33:29+00:00,73846.05,0.7459,0.6502,0.611,2.6408,129,
2026-05-30T17:33:39+00:00,73849.15,0.2184,0.2879,0.3581,0.1207,159,
2026-05-30T17:33:49+00:00,73855.15,0.1694,0.2724,0.4284,0.6223,73,
2026-05-30T17:33:59+00:00,73846.55,0.4404,0.4283,0.5335,-0.8948,138,
2026-05-30T17:34:09+00:00,73846.55,0.4743,0.296,0.5067,0.0085,5,
2026-05-30T17:34:19+00:00,73860.75,0.7566,0.5266,0.5575,1.1117,109,
2026-05-30T17:34:29+00:00,73860.75,0.6318,0.6308,0.5507,-0.0029,1,
2026-05-30T17:34:39+00:00,73865.75,0.7418,0.6869,0.6815,0.1244,30,
2026-05-30T17:34:49+00:00,73865.75,0.7368,0.6277,0.5902,0.0012,1,
2026-05-30T17:34:59+00:00,73865.75,0.3,0.4521,0.4681,-0.0169,6,
2026-05-30T17:35:09+00:00,73867.15,0.7839,0.7773,0.7389,0.1435,28,
2026-05-30T17:35:19+00:00,73878.65,0.7728,0.693,0.6583,0.7669,78,
2026-05-30T17:35:29+00:00,73883.95,0.693,0.5615,0.6888,0.0802,24,
2026-05-30T17:35:39+00:00,73874.95,0.2504,0.2988,0.3866,-0.9475,96,
2026-05-30T17:35:59+00:00,73874.95,0.2638,0.2501,0.4169,-0.0031,3,
2026-05-30T17:36:09+00:00,73865.05,0.0433,0.157,0.2081,-0.6097,100,
2026-05-30T17:36:19+00:00,73858.75,0.1522,0.2241,0.2411,-0.1289,28,
2026-05-30T17:36:29+00:00,73858.75,0.2658,0.2573,0.3766,-0.0089,11,
2026-05-30T17:36:39+00:00,73857.95,0.1481,0.2301,0.3384,-0.2375,24,
2026-05-30T17:36:49+00:00,73857.95,0.1956,0.2565,0.3119,-0.0394,4,
2026-05-30T17:36:59+00:00,73850.55,0.1799,0.2375,0.2461,-0.3984,66,
2026-05-30T17:37:09+00:00,73846.95,0.7665,0.6571,0.5174,0.7403,88,
2026-05-30T17:37:19+00:00,73853.85,0.6717,0.6563,0.5349,0.4841,50,
2026-05-30T17:37:29+00:00,73865.35,0.8971,0.8422,0.6954,0.5359,63,
2026-05-30T17:37:39+00:00,73869.35,0.7379,0.6527,0.4481,0.225,38,
2026-05-30T17:37:49+00:00,73895.85,0.5047,0.317,0.6249,0.5725,95,
2026-05-30T17:37:59+00:00,73895.85,0.4897,0.3036,0.6499,-0.0049,4,
2026-05-30T17:38:09+00:00,73895.85,0.4866,0.305,0.6155,-0.004,4,
2026-05-30T17:38:19+00:00,73895.85,0.5793,0.3467,0.6657,-0.0205,6,
2026-05-30T17:38:29+00:00,73895.85,0.564,0.3931,0.6564,-0.0122,11,
2026-05-30T17:38:39+00:00,73895.85,0.9305,0.7426,0.6988,0.0049,3,
2026-05-30T17:38:49+00:00,73900.45,0.9845,0.85,0.6935,0.1454,40,
2026-05-30T17:38:59+00:00,73905.05,0.4448,0.2989,0.5437,0.0023,12,
2026-05-30T17:39:09+00:00,73905.05,0.4321,0.2919,0.5062,-0.0702,5,
2026-05-30T17:39:19+00:00,73905.05,0.4278,0.2951,0.535,-0.0038,5,
2026-05-30T17:39:29+00:00,73911.55,0.9824,0.8836,0.7866,0.3056,47,
2026-05-30T17:39:39+00:00,73924.85,0.7711,0.7134,0.7391,0.0167,55,
2026-05-30T17:39:49+00:00,73924.85,0.6667,0.4251,0.5569,-0.0166,4,
2026-05-30T17:39:59+00:00,73924.85,0.6431,0.4273,0.5628,-0.057,6,
2026-05-30T17:40:09+00:00,73924.85,0.6432,0.5888,0.6025,-0.0221,4,
2026-05-30T17:40:19+00:00,73924.85,0.6347,0.6355,0.5742,-0.0048,5,
2026-05-30T17:40:29+00:00,73924.85,0.6795,0.6512,0.5945,-0.0053,4,
2026-05-30T17:40:39+00:00,73924.75,0.4344,0.5499,0.4022,-0.3847,108,
2026-05-30T17:40:49+00:00,73924.75,0.427,0.4543,0.435,-0.0702,5,
2026-05-30T17:40:59+00:00,73924.75,0.7991,0.7478,0.5602,-0.0055,3,
2026-05-30T17:41:09+00:00,73927.05,0.9241,0.8343,0.6689,0.1385,33,
2026-05-30T17:41:19+00:00,73936.75,0.8438,0.8404,0.7223,0.7752,67,
2026-05-30T17:41:29+00:00,73936.75,0.7676,0.7639,0.5939,-0.0948,6,
2026-05-30T17:41:39+00:00,73936.75,0.7758,0.6928,0.5993,-0.0047,3,
2026-05-30T17:41:49+00:00,73936.75,0.9469,0.8965,0.6152,-0.0733,4,
2026-05-30T17:41:59+00:00,73936.75,0.7671,0.7708,0.5852,0.0012,8,
2026-05-30T17:42:09+00:00,73936.75,0.7585,0.7531,0.577,-0.0329,10,
2026-05-30T17:42:19+00:00,73936.75,0.6421,0.5992,0.5602,-0.0589,4,
2026-05-30T17:42:29+00:00,73936.75,0.6697,0.6635,0.5648,-0.0163,6,
2026-05-30T17:42:39+00:00,73936.75,0.724,0.6947,0.5881,-0.0241,2,
2026-05-30T17:42:49+00:00,73936.75,0.7397,0.7177,0.5851,-0.0094,2,
2026-05-30T17:42:59+00:00,73936.75,0.6146,0.6187,0.5546,-0.0436,4,
2026-05-30T17:43:09+00:00,73936.75,0.8524,0.8139,0.5509,-0.0228,9,
2026-05-30T17:43:19+00:00,73935.85,0.5326,0.5921,0.4557,-1.2564,49,
2026-05-30T17:43:29+00:00,73935.85,0.5356,0.589,0.5161,-0.0167,7,
2026-05-30T17:43:39+00:00,73935.85,0.6198,0.6554,0.5608,0.0021,5,
2026-05-30T17:43:49+00:00,73935.85,0.626,0.6622,0.584,-0.0012,2,
2026-05-30T17:43:59+00:00,73945.25,0.7547,0.6328,0.6972,1.1749,85,
2026-05-30T17:44:09+00:00,73945.25,0.4565,0.5004,0.5122,-0.0269,3,
2026-05-30T17:44:19+00:00,73944.25,0.2501,0.3142,0.4637,-0.1917,20,
2026-05-30T17:44:29+00:00,73944.25,0.242,0.3242,0.4761,-0.0746,7,
2026-05-30T17:44:39+00:00,73944.25,0.2335,0.3236,0.5258,-0.0202,12,
2026-05-30T17:44:49+00:00,73950.65,0.8704,0.8186,0.7514,1.6646,56,
2026-05-30T17:44:59+00:00,73950.65,0.9048,0.8541,0.7516,0.0614,10,
2026-05-30T17:45:09+00:00,73957.95,0.6616,0.6384,0.7051,0.1493,32,
2026-05-30T17:45:19+00:00,73957.95,0.8674,0.7872,0.6235,-0.0541,6,
2026-05-30T17:45:29+00:00,73957.95,0.7896,0.8337,0.6288,0.0024,4,
2026-05-30T17:45:39+00:00,73965.35,0.8775,0.7712,0.7705,1.19,44,
2026-05-30T17:45:49+00:00,73965.35,0.9357,0.548,0.6734,-0.0132,3,
2026-05-30T17:45:59+00:00,73966.05,0.975,0.9478,0.7762,0.184,24,
2026-05-30T17:46:09+00:00,73970.45,0.9744,0.8767,0.7536,0.1186,30,
2026-05-30T17:46:19+00:00,73974.25,0.8341,0.7366,0.7093,0.0508,12,
2026-05-30T17:46:29+00:00,73974.25,0.564,0.6112,0.655,0.0061,27,
2026-05-30T17:46:39+00:00,73978.25,0.9135,0.8255,0.7856,0.0429,25,
2026-05-30T17:46:49+00:00,73978.25,0.966,0.8998,0.7235,-0.0007,4,
2026-05-30T17:46:59+00:00,73981.25,0.982,0.8023,0.714,0.0319,13,
2026-05-30T17:47:09+00:00,73994.75,0.9918,0.8286,0.816,0.2237,45,
2026-05-30T17:47:19+00:00,74003.45,0.9245,0.764,0.7634,0.2558,24,
2026-05-30T17:47:29+00:00,74001.05,0.202,0.1986,0.4111,-0.7013,77,
2026-05-30T17:47:39+00:00,73980.15,0.3079,0.1761,0.3011,-0.9502,93,
2026-05-30T17:47:49+00:00,73980.15,0.7398,0.6438,0.4958,-0.0014,3,
2026-05-30T17:47:59+00:00,73980.15,0.8168,0.5938,0.4888,0.0001,3,
2026-05-30T17:48:09+00:00,73978.65,0.4096,0.4136,0.4622,-0.2823,58,
2026-05-30T17:48:19+00:00,73978.65,0.4245,0.4262,0.3171,-0.0133,10,
2026-05-30T17:48:29+00:00,73972.85,0.7284,0.5309,0.4935,-0.3296,44,
2026-05-30T17:48:39+00:00,73990.65,0.8428,0.7388,0.6394,0.5351,74,
2026-05-30T17:48:49+00:00,73990.65,0.6862,0.6246,0.5989,-0.0742,12,
2026-05-30T17:48:59+00:00,73994.35,0.8526,0.7596,0.6848,0.2461,37,
2026-05-30T17:49:09+00:00,74001.65,0.9629,0.7611,0.7028,0.3415,51,
2026-05-30T17:49:19+00:00,74009.05,0.9638,0.9158,0.8371,0.2459,45,
2026-05-30T17:49:29+00:00,74009.15,0.6168,0.4547,0.6074,0.0302,10,
2026-05-30T17:49:39+00:00,74009.15,0.7378,0.7446,0.6056,-0.0001,8,
2026-05-30T17:49:49+00:00,74009.15,0.6059,0.4394,0.4734,-0.0229,6,
2026-05-30T17:49:59+00:00,74009.15,0.4924,0.5612,0.427,-0.011,8,
2026-05-30T17:50:09+00:00,74009.15,0.6817,0.6484,0.4518,0.6976,26,
2026-05-30T17:50:19+00:00,74009.15,0.6236,0.6011,0.5287,-0.0034,14,
2026-05-30T17:50:29+00:00,74013.15,0.9069,0.8078,0.6985,0.0204,24,
2026-05-30T17:50:39+00:00,74013.15,0.3749,0.5655,0.6606,0.0001,1,
2026-05-30T17:50:49+00:00,74009.15,0.3271,0.3768,0.4787,-0.4042,57,
2026-05-30T17:50:59+00:00,74009.15,0.4168,0.3743,0.4581,-0.0075,2,
2026-05-30T17:51:09+00:00,74009.15,0.3781,0.3363,0.4587,-0.0009,1,
2026-05-30T17:51:19+00:00,74007.25,0.1531,0.251,0.4453,-0.6764,49,
2026-05-30T17:51:29+00:00,73995.15,0.049,0.1135,0.2202,-1.5103,134,
2026-05-30T17:51:39+00:00,73995.15,0.0651,0.1199,0.262,-0.006,5,
2026-05-30T17:51:49+00:00,73999.85,0.5686,0.3759,0.6288,0.5569,53,
2026-05-30T17:51:59+00:00,74005.85,0.8063,0.7395,0.6414,0.1346,61,
2026-05-30T17:52:09+00:00,74008.75,0.9682,0.8252,0.6159,0.0899,17,
2026-05-30T17:52:19+00:00,74008.75,0.8913,0.7942,0.5663,0.0,1,
2026-05-30T17:52:29+00:00,74009.35,0.8215,0.5117,0.6354,-0.0233,9,
2026-05-30T17:52:39+00:00,74009.35,0.8231,0.7259,0.5771,-0.1484,70,
2026-05-30T17:52:50+00:00,74009.35,0.7881,0.7016,0.5487,-0.0008,3,
2026-05-30T17:53:00+00:00,74009.35,0.6052,0.4236,0.6259,-0.7005,6,
2026-05-30T17:53:10+00:00,74009.35,0.8134,0.7333,0.6254,0.0,1,
2026-05-30T17:53:20+00:00,74014.75,0.8625,0.7472,0.5077,0.3697,64,
2026-05-30T17:53:30+00:00,74013.15,0.2988,0.2929,0.2746,-0.1573,18,
2026-05-30T17:53:40+00:00,74013.15,0.2928,0.3182,0.338,0.001,5,
2026-05-30T17:53:50+00:00,74009.85,0.0103,0.1099,0.3749,-0.8396,46,
2026-05-30T17:54:00+00:00,74009.85,0.2296,0.2313,0.389,-0.0301,25,
2026-05-30T17:54:10+00:00,74009.85,0.4817,0.4593,0.4125,-0.0107,8,
2026-05-30T17:54:20+00:00,74009.85,0.813,0.6951,0.5243,0.0558,7,
2026-05-30T17:54:30+00:00,74009.85,0.66,0.6053,0.5081,-0.0028,6,
2026-05-30T17:54:40+00:00,74013.05,0.5483,0.6047,0.5481,0.0969,22,
2026-05-30T17:54:50+00:00,74009.85,0.4897,0.4549,0.459,-0.4728,46,
2026-05-30T17:55:00+00:00,74009.85,0.4964,0.3866,0.4457,-0.0033,1,
2026-05-30T17:55:10+00:00,74009.85,0.6065,0.561,0.5879,-0.0133,2,
2026-05-30T17:55:20+00:00,74009.85,0.563,0.5941,0.6034,-0.0087,4,
2026-05-30T17:55:30+00:00,74025.75,0.7303,0.685,0.585,0.8213,108,
2026-05-30T17:55:40+00:00,74012.25,0.4996,0.4865,0.4779,-0.6986,63,
2026-05-30T17:55:50+00:00,74012.25,0.454,0.4477,0.4602,0.0011,2,
2026-05-30T17:56:00+00:00,74012.25,0.4301,0.4491,0.4483,-0.0037,2,
2026-05-30T17:56:10+00:00,74012.25,0.5137,0.5302,0.5335,-0.008,7,
2026-05-30T17:56:20+00:00,74005.05,0.2457,0.3559,0.4051,-0.6869,79,
2026-05-30T17:56:30+00:00,74005.05,0.6134,0.6318,0.7291,0.0662,8,
2026-05-30T17:56:40+00:00,74005.05,0.4891,0.5147,0.6512,-0.0083,3,
2026-05-30T17:56:50+00:00,74005.05,0.4441,0.5071,0.5493,-0.0676,6,
2026-05-30T17:57:00+00:00,74005.05,0.5784,0.6039,0.5666,0.0006,2,
