timestamp,price,imbalance_5,imbalance_20,imbalance_50,market_delta_10s,trade_speed_10s,label_next_price,speed_zscore,delta_rolling_2m,delta_rolling_5m,imb_20_velocity,delta_rolling_30m,delta_rolling_1h,price_velocity_15m
2026-05-29 18:58:05,73128.25,0.2354,0.4437,0.5338,-1.7541,232,1,-0.0673579565228104,9.427600000000002,9.427600000000002,-0.19320000000000004,0.0,0.0,0.0
2026-05-29 19:03:05,73120.95,0.588,0.6467,0.5142,-1.0405,111,1,0.04878613925672429,17.4509,12.7219,0.10640000000000005,22.1495,0.0,0.0
2026-05-29 19:08:05,73514.75,0.3636,0.5504,0.6949,0.5071,165,1,-0.3990574863758355,10.587499999999999,19.825499999999998,-0.11739999999999995,41.975,41.975,0.0
2026-05-29 19:13:06,73739.95,0.2492,0.4234,0.4813,1.6963,369,1,0.6168462038535297,2.3867000000000074,68.3302,-0.03739999999999999,110.3052,110.3052,611.6999999999971
2026-05-29 19:18:06,73533.35,0.1358,0.2208,0.3858,-7.1925,422,1,2.6182512896384473,-7.812199999999993,-13.3535,-0.40290000000000004,96.9517,96.9517,412.40000000000873
2026-05-29 19:23:06,73572.85,0.3574,0.3537,0.3478,-0.2128,63,1,-1.0707450382971895,2.723500000000007,-36.1877,-0.1725,60.764,60.764,58.10000000000582
2026-05-29 19:28:06,73585.15,0.2745,0.3891,0.3347,1.1979,95,1,-0.3242957488599327,3.2514000000000065,1.0349999999999964,-0.011900000000000022,52.3714,61.799,-154.8000000000029
2026-05-29 19:33:06,73892.65,0.6269,0.4133,0.6624,-0.7017,152,0,-0.6109061878263685,3.526300000000006,14.087199999999998,-0.021699999999999997,53.7367,75.8862,359.29999999998836
2026-05-29 19:38:06,74018.45,0.4525,0.5435,0.5746,0.465,408,0,-0.01622274534782951,-10.288199999999993,-2.213600000000004,-0.06900000000000006,31.6976,73.6726,445.59999999999127
2026-05-29 19:43:06,73839.25,0.5624,0.4226,0.3712,-0.1275,242,1,0.3993238280969757,-6.869199999999993,-7.090500000000004,-0.17000000000000004,-43.7231,66.5821,254.10000000000582
2026-05-29 19:48:06,73803.45,0.2777,0.4751,0.5747,0.5316,200,1,0.14361910774034334,-6.017299999999992,3.213199999999996,0.016100000000000003,-27.156399999999998,69.7953,-89.19999999999709
2026-05-29 19:53:06,73722.25,0.3783,0.366,0.3016,-1.4273,130,1,0.6143536744504622,-3.344199999999991,-7.807400000000002,-0.1482,1.2238999999999975,61.9879,-296.1999999999971
2026-05-29 19:58:07,73839.95,0.5354,0.636,0.5751,0.7542,182,1,1.8893267835668015,4.2067000000000085,4.9819999999999975,0.4102,5.170899999999998,57.542300000000004,0.6999999999970896
2026-05-29 20:03:07,73814.55,0.4096,0.2652,0.2824,3.405,294,1,2.0794020292441404,21.15590000000001,18.665,-0.5344,9.748699999999998,63.4854,11.10000000000582
2026-05-29 20:08:07,73849.55,0.9237,0.6781,0.4407,0.4442,149,1,-0.4311529174234334,-1.8435999999999921,36.090999999999994,-0.2255999999999999,48.0533,79.7509,127.30000000000291
2026-05-29 20:13:07,73930.15,0.8743,0.6924,0.5705,-1.3282,145,1,0.9630368693756713,4.281600000000007,10.619599999999998,0.06910000000000005,65.76339999999999,22.040300000000002,90.19999999999709
2026-05-29 20:18:07,73834.55,0.0887,0.1967,0.2271,-0.7046,83,0,0.2899021369085469,2.338300000000007,-1.5245000000000029,-0.24889999999999998,61.0257,33.8693,20.0
2026-05-29 20:23:07,73718.25,0.0676,0.2727,0.4079,-1.041,81,1,-0.11082326384573006,8.094400000000007,22.837199999999996,-0.312,91.6703,92.8942,-131.3000000000029
2026-05-29 20:28:07,73613.55,0.016,0.1702,0.3603,-2.1196,89,1,-0.07860707668993534,3.1136000000000075,5.996399999999998,-0.623,92.6847,97.8556,-316.59999999999127
2026-05-29 20:33:07,73917.35,0.0331,0.2784,0.5956,-2.0649,84,0,-0.31331908198666625,6.674700000000007,13.323899999999997,-0.43520000000000003,87.3436,97.0923,82.80000000000291
2026-05-29 20:38:07,73963.95,0.1059,0.154,0.4108,-0.7837,177,0,0.4734132949146508,0.6327000000000066,16.1897,-0.03870000000000001,67.4423,115.4956,245.6999999999971
2026-05-29 20:43:08,74041.45,0.1742,0.4237,0.6395,0.0901,64,0,-0.5387450532992106,-1.8695999999999935,1.5990999999999984,0.1652,58.4218,124.1852,427.8999999999942
2026-05-29 20:48:08,74071.95,0.057,0.2964,0.5889,-1.8804,41,0,-0.4642619582697981,-3.551599999999993,-2.3436000000000017,-0.5224,57.6027,118.62839999999998,154.59999999999127
2026-05-29 20:53:08,74003.75,0.6883,0.5945,0.2789,1.4861,108,0,0.12631453115294167,-8.570899999999993,-12.1606,0.1622,22.6049,114.2752,39.80000000000291
2026-05-29 20:58:08,74006.65,0.9619,0.8562,0.7129,0.568,74,0,0.15464207799537227,2.916800000000008,-6.048100000000002,0.12669999999999992,10.560399999999998,103.2451,-34.80000000000291
2026-05-29 21:03:08,74010.15,0.5025,0.4941,0.3975,2.6495,311,0,1.4209164316978151,35.19360000000001,69.87559999999999,0.11030000000000001,67.1121,154.4557,-61.80000000000291
2026-05-29 21:08:08,73995.55,0.8714,0.7315,0.6168,0.6521,80,0,-0.5288458861706444,1.047900000000007,27.956699999999998,0.1917000000000001,78.8791,146.32139999999998,-8.19999999999709
2026-05-29 21:13:08,74241.35,0.9292,0.8047,0.7423,0.1153,43,-1,-0.7067656524713261,1.694100000000008,12.226399999999996,0.06940000000000002,89.5064,147.9282,234.70000000001164
2026-05-29 21:18:08,74286.85,0.157,0.4234,0.5125,-0.757,46,-1,-0.9530424030318221,12.169100000000007,7.8897999999999975,-0.08679999999999999,99.7398,157.3425,276.70000000001164
2026-05-29 21:23:09,74238.85,0.0545,0.4913,0.6212,-0.23,70,-1,-0.6179582346849204,4.319100000000006,9.143499999999996,-0.046099999999999974,121.0439,143.6488,243.3000000000029
2026-05-29 21:28:09,74242.85,0.7792,0.5596,0.5247,0.427,59,-1,-0.3255801907954867,0.3835000000000059,2.0350999999999955,0.10099999999999998,129.1271,139.6875,1.5
2026-05-29 21:33:09,74297.55,0.9396,0.8396,0.741,-0.155,24,-1,-0.8064531687675848,-0.640199999999994,-2.4990000000000046,0.016700000000000048,56.75249999999999,123.8646,10.69999999999709
2026-05-29 21:38:09,74321.55,0.1289,0.3944,0.638,-0.4187,164,-1,1.3296865413487706,-0.7170999999999941,-4.179200000000005,-0.0539,24.61659999999999,103.4957,82.69999999999709
2026-05-29 21:43:09,74274.65,0.4325,0.466,0.584,-0.5359,49,-1,-0.057063097875232005,-2.264399999999994,-4.766500000000004,-0.38299999999999995,7.623699999999992,97.1301,31.79999999998836
2026-05-29 21:48:09,74115.35,0.0584,0.2703,0.3683,-0.2561,36,-1,-0.9856732845425057,1.5955000000000061,-3.1383000000000045,-0.42080000000000006,-3.4044000000000088,96.33539999999999,-182.1999999999971
2026-05-29 21:53:09,74061.25,0.6346,0.5419,0.6617,-0.4283,75,-1,-0.2115979608595813,-1.0217999999999934,-1.8229000000000037,0.39270000000000005,-14.370800000000008,106.6731,-260.3000000000029
2026-05-29 21:58:09,73991.65,0.6192,0.5667,0.5729,0.3792,53,-1,-0.08262556332496453,2.7388000000000066,1.284699999999996,0.25339999999999996,-15.121200000000007,114.0059,-283.0
2026-05-29 22:03:10,73999.55,0.4518,0.5029,0.6102,-0.0005,1,-1,-1.8873215675657344,1.2057000000000064,0.4696999999999969,-0.1755,-12.152500000000007,44.6,-115.80000000000291
2026-05-29 22:08:10,74017.45,0.516,0.5224,0.3648,-0.4713,134,-1,1.0150421217685326,2.746700000000006,-2.636500000000004,-0.13360000000000005,-10.609800000000007,14.0068,-43.80000000000291
2026-05-29 22:13:10,74063.85,0.1725,0.335,0.5921,-0.0035,3,-1,-1.2251070195758582,0.834600000000006,1.2819999999999967,-0.20749999999999996,-4.561300000000006,3.062400000000001,72.20000000001164
2026-05-29 22:18:10,73878.65,0.6702,0.5619,0.4509,-5.3641,216,0,1.2936934187503795,-12.790299999999993,-13.825800000000005,0.08849999999999997,-15.248800000000006,-18.6532,-120.90000000000873
2026-05-29 22:23:10,73844.75,0.1852,0.3849,0.5274,-0.0897,46,0,-0.9170858113287615,-6.640999999999994,-10.618400000000003,-0.1864,-24.044300000000007,-38.415099999999995,-172.6999999999971
2026-05-29 22:28:10,73777.35,0.5694,0.41,0.3322,-2.0731,204,0,1.3074469218187335,-9.776399999999994,-10.636500000000002,0.12869999999999998,-35.965500000000006,-51.08669999999999,-286.5
2026-05-29 22:33:10,73823.05,0.6897,0.621,0.4585,1.2497,40,0,-0.7348935871332837,2.363900000000006,-14.854600000000003,0.0041999999999999815,-51.28980000000001,-63.442299999999996,-55.59999999999127
2026-05-29 22:38:10,73805.95,0.2928,0.3037,0.5746,0.2017,73,0,0.5066093333367703,-0.5581999999999944,-1.9329000000000034,-0.6136999999999999,-50.586200000000005,-61.196,-38.80000000000291
2026-05-29 22:43:11,73800.45,0.4595,0.5665,0.7427,-0.2192,41,0,-0.3483168056481498,-1.4071999999999942,-2.849200000000003,-0.11650000000000005,-54.717400000000005,-59.2787,23.09999999999127
2026-05-29 22:48:11,73650.15,0.7804,0.6776,0.6014,0.2369,54,0,-0.49565062462633863,2.080100000000005,-4.232400000000004,0.48129999999999995,-45.124,-60.3728,-172.90000000000873
2026-05-29 22:53:11,73297.85,0.9338,0.644,0.4482,2.2569,281,1,0.006460013557043189,-24.490999999999993,-29.313000000000002,0.13029999999999997,-63.8186,-87.86290000000001,-508.09999999999127
2026-05-29 22:58:11,73350.65,0.9609,0.8175,0.69,-1.9571,135,1,0.22304133349394736,-2.421999999999993,7.502199999999999,0.4643,-45.6799,-81.64540000000001,-449.8000000000029
2026-05-29 23:03:11,73451.75,0.8951,0.7863,0.6015,0.1174,34,0,-0.9424205944295782,8.039300000000008,13.204899999999999,0.4149,-17.620400000000007,-68.9102,-198.39999999999418
2026-05-29 23:08:11,73499.95,0.8456,0.6874,0.6088,0.5347,45,0,-0.5187214896148999,4.240200000000007,4.333899999999998,-0.015499999999999958,-11.353600000000007,-61.939800000000005,202.09999999999127
2026-05-29 23:13:11,73445.85,0.287,0.4824,0.5061,-0.0026,6,0,-1.3032412734416545,0.8419000000000071,-0.8655000000000016,0.35009999999999997,-9.369900000000008,-64.0873,95.20000000001164
2026-05-29 23:18:11,73353.55,0.7369,0.542,0.4789,0.693,166,1,1.8353407366573973,-0.7777999999999928,-1.3981000000000017,0.25920000000000004,-6.5356000000000085,-51.6596,-98.19999999999709
2026-05-29 23:23:12,73314.05,0.9308,0.7355,0.4875,0.1521,22,1,-1.186368535054973,1.4100000000000077,4.0017999999999985,-0.0693999999999999,26.779199999999992,-37.03940000000001,-185.89999999999418
2026-05-29 23:28:12,73345.05,0.5551,0.5684,0.4325,-0.0055,4,1,-0.9844407547135372,-0.5991999999999927,-2.3253000000000017,-0.2499,16.95169999999999,-28.7282,-100.80000000000291
2026-05-29 23:33:12,73527.45,0.6888,0.6421,0.6221,1.1683,135,0,1.651781773498719,5.320700000000007,7.7277999999999984,0.07899999999999996,11.474599999999993,-6.145800000000002,173.89999999999418
2026-05-29 23:38:12,73714.85,0.4681,0.5906,0.655,0.2547,96,0,-0.19764039979621809,10.808200000000006,15.4941,0.05390000000000006,22.634799999999995,11.2812,400.8000000000029
2026-05-29 23:43:12,73690.65,0.282,0.3209,0.3974,-0.2778,40,0,-0.5260736444279395,-1.1056999999999924,-1.8522000000000014,0.0625,21.648099999999996,12.2782,345.59999999999127
2026-05-29 23:48:12,73655.45,0.6449,0.6035,0.6225,2.1419,107,0,1.3893262073897974,0.894600000000008,2.3037999999999985,-0.0695,25.349999999999994,18.8144,128.0
2026-05-29 23:53:12,73633.55,0.5564,0.5867,0.5498,0.3291,45,0,-0.18451797915326404,0.8651000000000075,-0.9169000000000013,0.1311,20.431299999999997,47.2105,-81.30000000000291
2026-05-29 23:58:13,73518.95,0.8032,0.6806,0.5014,0.2956,83,0,0.6509889901053552,-0.9352999999999924,-1.3491000000000013,0.09870000000000001,21.407499999999995,38.3592,-171.6999999999971
2026-05-30 00:03:13,73543.25,0.3606,0.3762,0.3901,-0.4288,95,0,0.45451196473409583,-0.7674999999999925,-1.245100000000001,-0.4486,12.434599999999993,23.9092,-112.19999999999709
2026-05-30 00:08:13,73618.65,0.9419,0.8285,0.651,1.1682,57,0,-0.10709444678695845,0.9532000000000075,2.7019999999999986,0.40240000000000004,-0.35750000000000703,22.277299999999997,-14.900000000008731
2026-05-30 00:13:13,73634.15,0.6675,0.617,0.5463,0.0024,123,0,1.065343753731085,-1.1874999999999922,1.4417999999999989,0.15689999999999998,2.9364999999999926,24.5846,115.19999999999709
2026-05-30 00:18:13,73602.15,0.0632,0.1552,0.3846,-0.1732,59,0,0.2442601922253751,-2.899599999999992,-2.391900000000001,-0.4615,-1.7592000000000065,23.590799999999998,58.89999999999418
2026-05-30 00:23:13,73698.05,0.5368,0.4994,0.4043,-0.7447,133,0,2.0567593909558166,-0.3762999999999923,5.241599999999999,0.26170000000000004,4.399299999999994,24.830599999999997,79.40000000000873
2026-05-30 00:28:13,73748.85,0.4789,0.4034,0.4779,0.0093,3,-1,-1.0996639268591881,1.2794000000000079,-0.6299000000000011,-0.06940000000000002,5.118499999999994,26.525999999999996,114.70000000001164
2026-05-30 00:33:13,73711.25,0.6238,0.5472,0.6445,0.1334,12,0,-0.8803693906919419,-0.5481999999999919,-0.7429000000000009,-0.18330000000000002,5.620699999999993,18.0553,109.10000000000582
2026-05-30 00:38:14,73718.35,0.6976,0.688,0.6512,0.1362,18,-1,-0.8250061140690745,1.622200000000008,-0.411500000000001,-0.0707000000000001,2.507199999999993,2.1496999999999984,20.30000000000291
2026-05-30 00:43:14,73706.35,0.8128,0.7444,0.6007,0.0685,16,-1,-0.4131200293092157,1.3055000000000079,-0.537000000000001,0.1993999999999999,0.5283999999999935,3.4648999999999983,-42.5
2026-05-30 00:48:14,73747.85,0.9424,0.8509,0.6963,0.1552,19,0,-0.49335688250269416,1.0454000000000077,7.503399999999999,0.27049999999999996,10.423699999999993,8.6645,36.60000000000582
2026-05-30 00:53:14,73666.15,0.1261,0.1926,0.2945,-0.7866,54,0,0.4317574007919706,-2.424399999999992,-1.6508000000000012,0.05299999999999999,3.5312999999999946,7.930599999999999,-52.20000000001164
2026-05-30 00:58:14,73653.95,0.1716,0.1866,0.2371,0.3026,69,0,1.1724237174384724,1.9022000000000077,0.4370999999999988,-0.3497,4.598299999999995,9.7168,-52.40000000000873
2026-05-30 01:03:14,73703.55,0.2264,0.2514,0.3211,0.0599,29,0,-0.8158719537251807,0.7731000000000076,4.772499999999999,0.1335,10.113699999999994,15.734399999999999,-44.30000000000291
2026-05-30 01:08:14,73727.05,0.4347,0.451,0.5578,-0.0504,33,0,-0.15154394091677356,2.7682000000000073,3.4993999999999987,0.0816,14.024599999999994,16.5318,60.90000000000873
2026-05-30 01:13:15,73810.05,0.3984,0.4865,0.7433,2.2212,175,-1,3.289431473544956,5.282000000000007,5.134899999999998,0.2173,19.696499999999997,20.224899999999998,156.10000000000582
2026-05-30 01:18:15,73771.95,0.1256,0.2311,0.3192,-0.2009,24,-1,-0.3344514330099072,-2.3022999999999922,-3.802400000000002,-0.04940000000000003,8.390699999999995,18.8144,68.39999999999418
2026-05-30 01:23:35,73593.85,0.2854,0.4252,0.5227,-0.0054,6,0,-0.41498335917368484,-17.52649999999999,-19.651300000000006,-0.36959999999999993,-9.609800000000007,-6.078500000000001,-133.1999999999971
2026-05-30 01:28:55,73568.95,0.5691,0.5495,0.5736,1.0605,46,0,0.011031570764448386,2.9370000000000083,3.7303999999999973,-0.029200000000000004,-6.316500000000006,-1.7182000000000013,-241.10000000000582
2026-05-30 01:33:55,73588.85,0.7712,0.6141,0.4256,0.0001,1,0,-0.7218934930848836,1.279200000000008,-7.952300000000001,-0.1703,-19.041300000000007,-8.9276,-183.09999999999127
2026-05-30 01:38:55,73571.65,0.4232,0.3756,0.3768,-0.7197,76,0,0.5898946410206604,0.5418000000000082,-0.12300000000000277,0.09459999999999996,-22.663700000000002,-8.6391,-22.20000000001164
2026-05-30 01:44:05,73609.15,0.4327,0.3778,0.2037,0.299,113,0,1.5961507851564736,-0.32579999999999176,1.9483999999999968,-0.2863,-25.850200000000005,-6.1537,40.19999999999709
2026-05-30 01:49:36,73529.25,0.904,0.7202,0.4242,0.0437,11,0,-0.707784437486217,-0.9617999999999916,-1.6278000000000028,0.27269999999999994,-23.675600000000006,-15.2849,-59.60000000000582
2026-05-30 01:54:36,73460.45,0.7462,0.5809,0.248,0.1564,33,0,-0.42267041763292323,1.3351000000000084,0.2550999999999972,0.23619999999999997,-3.769200000000005,-13.379000000000001,-111.19999999999709
2026-05-30 01:59:36,73439.45,0.0945,0.2865,0.1603,-0.8155,98,0,1.6903393236136688,0.03990000000000837,-0.35740000000000294,-0.23860000000000003,-7.857000000000005,-14.173499999999999,-169.6999999999971
2026-05-30 02:04:36,73443.05,0.3906,0.38,0.2415,-0.1364,33,0,-0.48701070669852536,-0.9152999999999917,0.6776999999999972,-0.10949999999999999,0.7729999999999951,-18.2683,-86.19999999999709
2026-05-30 02:09:36,73396.55,0.5687,0.4879,0.3453,0.024,3,0,-1.0370146480961056,-1.099099999999992,-3.2643000000000026,0.3129,-2.368300000000005,-25.032000000000004,-63.89999999999418
